match_id	MYCN_TPM	MYCN_CN	MYCN_CN_status	molecular_subtype	Kids_First_Participant_ID	Kids_First_Biospecimen_ID	sample_id
PATIRK_01_Solid Tissue_Primary Tumor	6.42	NA	NA	NBL, MYCN amplified	PATIRK	BS_WCEHT7D0	01
PATISU_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATISU	TARGET-30-PATISU-01A-01D	01
PATIWH_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATIWH	TARGET-30-PATIWH-01A-01D	01
PATIYD_09_Bone Marrow_Primary Tumor	NA	NA	gain	NBL, To be classified	PATIYD	BS_E4V8XN3G	09
PATIYD_09_Bone Marrow_Primary Tumor	NA	NA	gain	NBL, To be classified	PATIYD	TARGET-30-PATIYD-09A-01D	09
PATIYR_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATIYR	BS_H915DJY3	01
PATJDG_01_Solid Tissue_Primary Tumor	1.7	NA	NA	NBL, MYCN non-amplified	PATJDG	BS_ETC8R0TD	01
PATJDG_01_Solid Tissue_Primary Tumor	1.7	NA	NA	NBL, MYCN non-amplified	PATJDG	BS_JZFMHGNX	01
PATJET_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATJET	TARGET-30-PATJET-01A-01D	01
PATJEY_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATJEY	TARGET-30-PATJEY-01A-01D	01
PATJGB_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, MYCN non-amplified	PATJGB	BS_7NXB23C9	01
PATJHU_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATJHU	TARGET-30-PATJHU-01A-01D	01
PATJIN_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATJIN	TARGET-30-PATJIN-01A-01D	01
PATJIV_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATJIV	BS_T62SHZA7	01
PATJPI_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATJPI	TARGET-30-PATJPI-01A-01D	01
PATJXV_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATJXV	TARGET-30-PATJXV-01A-01D	01
PATJZC_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATJZC	TARGET-30-PATJZC-01A-01D	01
PATJZF_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATJZF	TARGET-30-PATJZF-01A-01D	01
PATKGB_01_Solid Tissue_Primary Tumor	40.95	NA	loss	NBL, MYCN non-amplified	PATKGB	BS_9BYP1GZS	01
PATKGB_01_Solid Tissue_Primary Tumor	40.95	NA	loss	NBL, MYCN non-amplified	PATKGB	BS_YK9W04XG	01
PATKGB_01_Solid Tissue_Primary Tumor	40.95	NA	loss	NBL, MYCN non-amplified	PATKGB	TARGET-30-PATKGB-01A-01D	01
PATKHS_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATKHS	TARGET-30-PATKHS-01A-01D	01
PATKPD_01_Solid Tissue_Primary Tumor	NA	NA	gain	NBL, To be classified	PATKPD	BS_4WSW3X49	01
PATKPD_01_Solid Tissue_Primary Tumor	NA	NA	gain	NBL, To be classified	PATKPD	TARGET-30-PATKPD-01A-01D	01
PATKSX_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATKSX	TARGET-30-PATKSX-01A-01D	01
PATLBP_01_Solid Tissue_Primary Tumor	14.18	NA	NA	NBL, MYCN non-amplified	PATLBP	BS_38SSRZJ1	01
PATLBP_01_Solid Tissue_Primary Tumor	14.18	NA	NA	NBL, MYCN non-amplified	PATLBP	BS_Y2DSNJ1E	01
PATLCM_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATLCM	TARGET-30-PATLCM-01A-01D	01
PATLFF_01_Solid Tissue_Primary Tumor	18.12	3	gain	NBL, MYCN non-amplified	PATLFF	BS_JFJYEHFM	01
PATLFF_01_Solid Tissue_Primary Tumor	18.12	3	gain	NBL, MYCN non-amplified	PATLFF	BS_WRZATZQF	01
PATLFX_01_Solid Tissue_Primary Tumor	26.59	3	gain	NBL, MYCN non-amplified	PATLFX	BS_3AKS23A0	01
PATLFX_01_Solid Tissue_Primary Tumor	26.59	3	gain	NBL, MYCN non-amplified	PATLFX	BS_F2F7BXT5	01
PATLKI_01_Solid Tissue_Primary Tumor	29.28	NA	gain	NBL, MYCN amplified	PATLKI	BS_A5AQFAFA	01
PATLKI_01_Solid Tissue_Primary Tumor	29.28	NA	gain	NBL, MYCN amplified	PATLKI	BS_QJ3XB7XZ	01
PATLKI_01_Solid Tissue_Primary Tumor	29.28	NA	gain	NBL, MYCN amplified	PATLKI	TARGET-30-PATLKI-01A-01D	01
PATLLI_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATLLI	TARGET-30-PATLLI-01A-01D	01
PATLNM_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATLNM	TARGET-30-PATLNM-01A-01D	01
PATLSY_01_Solid Tissue_Primary Tumor	3.7	NA	NA	NBL, MYCN amplified	PATLSY	BS_4VKRBRJC	01
PATLSY_01_Solid Tissue_Primary Tumor	3.7	NA	NA	NBL, MYCN amplified	PATLSY	BS_F9ZXCH60	01
PATLUI_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATLUI	TARGET-30-PATLUI-01A-01D	01
PATLXP_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATLXP	TARGET-30-PATLXP-01A-01D	01
PATMAJ_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATMAJ	TARGET-30-PATMAJ-01A-01D	01
PATMAW_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATMAW	TARGET-30-PATMAW-01A-01D	01
PATMDE_01_Solid Tissue_Primary Tumor	2.09	NA	NA	NBL, MYCN amplified	PATMDE	BS_5W25GMQ1	01
PATMDE_01_Solid Tissue_Primary Tumor	2.09	NA	NA	NBL, MYCN amplified	PATMDE	BS_BPXHZ3Y0	01
PATMFH_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATMFH	BS_H7T26DMD	01
PATMFL_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATMFL	TARGET-30-PATMFL-01A-01D	01
PATMJV_09_Bone Marrow_Primary Tumor	NA	NA	NA	NBL, To be classified	PATMJV	TARGET-30-PATMJV-09A-01D	09
PATMPC_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATMPC	TARGET-30-PATMPC-01A-01D	01
PATMRZ_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATMRZ	BS_1GQJVG9Q	01
PATMRZ_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATMRZ	TARGET-30-PATMRZ-01A-01D	01
PATMSI_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATMSI	TARGET-30-PATMSI-01A-01D	01
PATMSR_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATMSR	TARGET-30-PATMSR-01A-01D	01
PATMTX_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATMTX	TARGET-30-PATMTX-01A-01D	01
PATMVN_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATMVN	BS_4J4MVGTR	01
PATMXC_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATMXC	TARGET-30-PATMXC-01A-01D	01
PATMZJ_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATMZJ	BS_35DBPYMN	01
PATNBK_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, MYCN non-amplified	PATNBK	BS_SXVVN52M	01
PATNCI_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATNCI	TARGET-30-PATNCI-01A-01D	01
PATNEA_01_Solid Tissue_Primary Tumor	NA	NA	gain	NBL, MYCN non-amplified	PATNEA	BS_8DB19DYW	01
PATNEA_01_Solid Tissue_Primary Tumor	NA	NA	gain	NBL, MYCN non-amplified	PATNEA	TARGET-30-PATNEA-01A-01D	01
PATNGD_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATNGD	TARGET-30-PATNGD-01A-01D	01
PATNKP_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATNKP	TARGET-30-PATNKP-01A-01D.M	01
PATNKP_02_Solid Tissue_Recurrence	35.73	NA	NA	NBL, MYCN amplified	PATNKP	TARGET-30-PATNKP-02A-01D.M	02
PATNKP_02_Solid Tissue_Recurrence	35.73	NA	NA	NBL, MYCN amplified	PATNKP	TARGET-30-PATNKP-02A-01R	02
PATNPW_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATNPW	TARGET-30-PATNPW-01A-01D	01
PATNRI_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATNRI	TARGET-30-PATNRI-01A-01D	01
PATNRK_09_Bone Marrow_Primary Tumor	NA	NA	NA	NBL, To be classified	PATNRK	TARGET-30-PATNRK-09A-01D	09
PATNUK_01_Solid Tissue_Primary Tumor	11.42	NA	NA	NBL, MYCN non-amplified	PATNUK	BS_NK1FJNRG	01
PATNUK_01_Solid Tissue_Primary Tumor	11.42	NA	NA	NBL, MYCN non-amplified	PATNUK	BS_XHSRBERM	01
PATNVA_01_Solid Tissue_Primary Tumor	12.14	NA	NA	NBL, MYCN non-amplified	PATNVA	BS_KYGRX01W	01
PATNVA_01_Solid Tissue_Primary Tumor	12.14	NA	NA	NBL, MYCN non-amplified	PATNVA	BS_S4R97RNZ	01
PATNWL_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATNWL	TARGET-30-PATNWL-01A-01D	01
PATNWM_01_Solid Tissue_Primary Tumor	22.37	NA	NA	NBL, MYCN amplified	PATNWM	BS_HEKMP7BH	01
PATNWM_01_Solid Tissue_Primary Tumor	22.37	NA	NA	NBL, MYCN amplified	PATNWM	BS_R0WH31Q0	01
PATNXJ_01_Solid Tissue_Primary Tumor	28.29	NA	NA	NBL, MYCN amplified	PATNXJ	BS_GAA781GQ	01
PATNXJ_01_Solid Tissue_Primary Tumor	28.29	NA	NA	NBL, MYCN amplified	PATNXJ	BS_MH01GQ2B	01
PATNXK_01_Solid Tissue_Primary Tumor	23.59	NA	NA	NBL, MYCN amplified	PATNXK	BS_6FA0NNF1	01
PATNXK_01_Solid Tissue_Primary Tumor	23.59	NA	NA	NBL, MYCN amplified	PATNXK	BS_S0SM38BZ	01
PATNXK_01_Solid Tissue_Primary Tumor	23.59	NA	NA	NBL, MYCN amplified	PATNXK	TARGET-30-PATNXK-01A-01D	01
PATNZJ_01_Solid Tissue_Primary Tumor	NA	NA	amplification	NBL, MYCN amplified	PATNZJ	BS_4D9SK48F	01
PATNZJ_01_Solid Tissue_Primary Tumor	NA	NA	amplification	NBL, MYCN amplified	PATNZJ	TARGET-30-PATNZJ-01A-01D	01
PATNZR_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATNZR	BS_P9FWPEYY	01
PATPET_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATPET	TARGET-30-PATPET-01A-01D	01
PATPFG_01_Solid Tissue_Primary Tumor	22.7	3	gain	NBL, MYCN non-amplified	PATPFG	BS_9PEJSEZG	01
PATPFG_01_Solid Tissue_Primary Tumor	22.7	3	gain	NBL, MYCN non-amplified	PATPFG	BS_AYDD070S	01
PATPHR_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATPHR	TARGET-30-PATPHR-01A-01D	01
PATPIU_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATPIU	BS_ZYXTC212	01
PATPJD_09_Bone Marrow_Primary Tumor	NA	NA	NA	NBL, To be classified	PATPJD	TARGET-30-PATPJD-09A-01D	09
PATPNR_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATPNR	TARGET-30-PATPNR-01A-01D	01
PATPPK_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATPPK	TARGET-30-PATPPK-01A-01D	01
PATPPU_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATPPU	TARGET-30-PATPPU-01A-01D	01
PATPPY_01_Solid Tissue_Primary Tumor	20.82	NA	NA	NBL, MYCN amplified	PATPPY	BS_8NQWYZHR	01
PATPPY_01_Solid Tissue_Primary Tumor	20.82	NA	NA	NBL, MYCN amplified	PATPPY	BS_T9KJYH7M	01
PATPXF_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATPXF	BS_EE2YW499	01
PATPXF_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATPXF	TARGET-30-PATPXF-01A-01D	01
PATPXJ_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATPXJ	TARGET-30-PATPXJ-01A-01D	01
PATPYK_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATPYK	TARGET-30-PATPYK-01A-01D	01
PATRHD_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATRHD	TARGET-30-PATRHD-01A-01D	01
PATRJG_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATRJG	TARGET-30-PATRJG-01A-01D	01
PATRJK_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATRJK	TARGET-30-PATRJK-01A-01D	01
PATRMB_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATRMB	TARGET-30-PATRMB-01A-01D	01
PATRNL_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, MYCN non-amplified	PATRNL	BS_CP8741SX	01
PATRUL_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATRUL	TARGET-30-PATRUL-01A-01D	01
PATRUX_09_Bone Marrow_Primary Tumor	NA	NA	NA	NBL, To be classified	PATRUX	TARGET-30-PATRUX-09A-01D	09
PATRVB_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATRVB	BS_WSD8PV27	01
PATRXC_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATRXC	TARGET-30-PATRXC-01A-01D	01
PATRZM_01_Solid Tissue_Primary Tumor	NA	4	gain	NBL, MYCN non-amplified	PATRZM	BS_55PH1SAS	01
PATSCT_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, MYCN non-amplified	PATSCT	BS_BF83XX7P	01
PATSDR_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATSDR	TARGET-30-PATSDR-01A-01D	01
PATSEC_09_Bone Marrow_Primary Tumor	NA	NA	NA	NBL, To be classified	PATSEC	BS_K9P9N35B	09
PATSIJ_01_Solid Tissue_Primary Tumor	19.48	NA	NA	NBL, MYCN amplified	PATSIJ	BS_DERH44Z2	01
PATSIJ_01_Solid Tissue_Primary Tumor	19.48	NA	NA	NBL, MYCN amplified	PATSIJ	BS_X3AFTRNM	01
PATSJV_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATSJV	TARGET-30-PATSJV-01A-01D	01
PATSKE_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATSKE	TARGET-30-PATSKE-01A-01D	01
PATSNC_01_Solid Tissue_Primary Tumor	8.33	NA	NA	NBL, MYCN amplified	PATSNC	BS_FXG6F3NN	01
PATSNC_01_Solid Tissue_Primary Tumor	8.33	NA	NA	NBL, MYCN amplified	PATSNC	BS_WKC3GR0D	01
PATSPZ_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATSPZ	TARGET-30-PATSPZ-01A-01D	01
PATSRD_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATSRD	TARGET-30-PATSRD-01A-01D	01
PATSRY_01_Solid Tissue_Primary Tumor	29.52	3	loss	NBL, MYCN non-amplified	PATSRY	BS_K62HBS01	01
PATSRY_01_Solid Tissue_Primary Tumor	29.52	3	loss	NBL, MYCN non-amplified	PATSRY	BS_WFCVBVDS	01
PATSSA_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATSSA	BS_XDH1Y1TQ	01
PATSSA_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATSSA	TARGET-30-PATSSA-01A-01D	01
PATSSG_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, MYCN non-amplified	PATSSG	BS_P69A72G2	01
PATSTU_01_Solid Tissue_Primary Tumor	4.33	NA	NA	NBL, MYCN amplified	PATSTU	BS_255803B6	01
PATSTU_01_Solid Tissue_Primary Tumor	4.33	NA	NA	NBL, MYCN amplified	PATSTU	BS_3D1XTG0K	01
PATSUB_01_Solid Tissue_Primary Tumor	24.04	3	gain	NBL, MYCN non-amplified	PATSUB	BS_NN42N0XB	01
PATSUB_01_Solid Tissue_Primary Tumor	24.04	3	gain	NBL, MYCN non-amplified	PATSUB	BS_QZAV7XVF	01
PATSUL_01_Solid Tissue_Primary Tumor	8.57	NA	NA	NBL, MYCN amplified	PATSUL	BS_ACDQRWMY	01
PATSUL_01_Solid Tissue_Primary Tumor	8.57	NA	NA	NBL, MYCN amplified	PATSUL	BS_MG1N76FY	01
PATSVA_01_Solid Tissue_Primary Tumor	NA	23	amplification	NBL, MYCN amplified	PATSVA	BS_CQ40NN4X	01
PATSXC_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATSXC	TARGET-30-PATSXC-01A-01D	01
PATTCU_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATTCU	BS_NB0ESCXK	01
PATTDY_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATTDY	BS_HEP8QTNN	01
PATTDY_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATTDY	TARGET-30-PATTDY-01A-01D	01
PATTEF_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATTEF	TARGET-30-PATTEF-01A-01D	01
PATTFB_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATTFB	TARGET-30-PATTFB-01A-01D	01
PATTFS_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATTFS	BS_WVMWHF4P	01
PATTHA_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATTHA	TARGET-30-PATTHA-01A-01D	01
PATTHB_01_Solid Tissue_Primary Tumor	25.6	3	gain	NBL, MYCN non-amplified	PATTHB	BS_B2RYV4GG	01
PATTHB_01_Solid Tissue_Primary Tumor	25.6	3	gain	NBL, MYCN non-amplified	PATTHB	BS_S32M2YTY	01
PATTMM_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATTMM	TARGET-30-PATTMM-01A-01D	01
PATTNA_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATTNA	TARGET-30-PATTNA-01A-01D	01
PATTNX_01_Solid Tissue_Primary Tumor	36.26	3	gain	NBL, MYCN non-amplified	PATTNX	BS_DHXNWXP6	01
PATTNX_01_Solid Tissue_Primary Tumor	36.26	3	gain	NBL, MYCN non-amplified	PATTNX	BS_G4W213NW	01
PATTPC_01_Solid Tissue_Primary Tumor	393.89	NA	amplification	NBL, MYCN amplified	PATTPC	BS_GBS4JMAZ	01
PATTPC_01_Solid Tissue_Primary Tumor	393.89	NA	amplification	NBL, MYCN amplified	PATTPC	BS_NKGRBE18	01
PATTPC_01_Solid Tissue_Primary Tumor	393.89	NA	amplification	NBL, MYCN amplified	PATTPC	TARGET-30-PATTPC-01A-01D	01
PATTPL_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATTPL	TARGET-30-PATTPL-01A-01D	01
PATTPW_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATTPW	TARGET-30-PATTPW-01A-01D	01
PATTTS_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATTTS	BS_ABZC437A	01
PATTWT_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATTWT	BS_D9BP1QN2	01
PATUAI_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATUAI	BS_XX68G6KE	01
PATUBI_01_Solid Tissue_Primary Tumor	26.85	NA	NA	NBL, MYCN amplified	PATUBI	BS_E359X3QV	01
PATUBI_01_Solid Tissue_Primary Tumor	26.85	NA	NA	NBL, MYCN amplified	PATUBI	BS_E4N511ZX	01
PATUEH_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATUEH	TARGET-30-PATUEH-01A-01D	01
PATUNK_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATUNK	TARGET-30-PATUNK-01A-01D	01
PATUNX_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATUNX	TARGET-30-PATUNX-01A-01D	01
PATUNZ_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATUNZ	TARGET-30-PATUNZ-01A-01D	01
PATUPN_01_Solid Tissue_Primary Tumor	13.36	NA	NA	NBL, MYCN non-amplified	PATUPN	BS_10MQQC5C	01
PATUPN_01_Solid Tissue_Primary Tumor	13.36	NA	NA	NBL, MYCN non-amplified	PATUPN	BS_NNH2A86D	01
PATUPR_09_Bone Marrow_Primary Tumor	NA	NA	NA	NBL, To be classified	PATUPR	TARGET-30-PATUPR-09A-01D	09
PATUVB_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATUVB	TARGET-30-PATUVB-01A-01D	01
PATUWG_01_Solid Tissue_Primary Tumor	NA	NA	loss	NBL, MYCN non-amplified	PATUWG	BS_STK02B14	01
PATUWG_01_Solid Tissue_Primary Tumor	NA	NA	loss	NBL, MYCN non-amplified	PATUWG	TARGET-30-PATUWG-01A-01D	01
PATUZF_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATUZF	TARGET-30-PATUZF-01A-01D	01
PATVDI_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATVDI	TARGET-30-PATVDI-01A-01D	01
PATVDP_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATVDP	TARGET-30-PATVDP-01A-01D	01
PATVDY_09_Bone Marrow_Primary Tumor	NA	NA	NA	NBL, To be classified	PATVDY	TARGET-30-PATVDY-09A-01D	09
PATVER_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATVER	BS_SYQG48V0	01
PATVHJ_01_Solid Tissue_Primary Tumor	16.33	NA	NA	NBL, MYCN amplified	PATVHJ	BS_8GD69HHF	01
PATVHJ_01_Solid Tissue_Primary Tumor	16.33	NA	NA	NBL, MYCN amplified	PATVHJ	BS_EDGSP4V6	01
PATVJX_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATVJX	TARGET-30-PATVJX-01A-01D	01
PATVKG_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATVKG	BS_0Y4VHCMS	01
PATVKI_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, MYCN non-amplified	PATVKI	BS_6S50RDHT	01
PATVKN_01_Solid Tissue_Primary Tumor	11.39	NA	NA	NBL, MYCN non-amplified	PATVKN	BS_6AENZKKA	01
PATVKN_01_Solid Tissue_Primary Tumor	11.39	NA	NA	NBL, MYCN non-amplified	PATVKN	BS_Z36F6GKX	01
PATVMF_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATVMF	BS_8JTH2X5Z	01
PATVMF_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATVMF	TARGET-30-PATVMF-01A-01D	01
PATVNW_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATVNW	TARGET-30-PATVNW-01A-01D	01
PATVRG_01_Solid Tissue_Primary Tumor	11.96	3	gain	NBL, MYCN non-amplified	PATVRG	BS_83RF7CY6	01
PATVRG_01_Solid Tissue_Primary Tumor	11.96	3	gain	NBL, MYCN non-amplified	PATVRG	BS_YPKSF86W	01
PATVSU_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATVSU	TARGET-30-PATVSU-01A-01D	01
PATVTL_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATVTL	TARGET-30-PATVTL-01A-01D	01
PATVVB_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, MYCN non-amplified	PATVVB	BS_PDWEETXG	01
PATVWA_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATVWA	TARGET-30-PATVWA-01A-01D	01
PATVYZ_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATVYZ	BS_NGBKDYFB	01
PATVYZ_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATVYZ	TARGET-30-PATVYZ-01A-01D	01
PATVZB_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATVZB	TARGET-30-PATVZB-01A-01D	01
PATWAG_09_Bone Marrow_Primary Tumor	NA	3	gain	NBL, MYCN non-amplified	PATWAG	BS_SSS5J8P5	09
PATWDV_01_Solid Tissue_Primary Tumor	NA	3	loss	NBL, MYCN non-amplified	PATWDV	BS_588QYDB1	01
PATWED_01_Solid Tissue_Primary Tumor	82.09	NA	amplification	NBL, MYCN amplified	PATWED	BS_HZKJMB0D	01
PATWED_01_Solid Tissue_Primary Tumor	82.09	NA	amplification	NBL, MYCN amplified	PATWED	BS_YA56YE71	01
PATWED_01_Solid Tissue_Primary Tumor	82.09	NA	amplification	NBL, MYCN amplified	PATWED	TARGET-30-PATWED-01A-01D	01
PATWEJ_01_Solid Tissue_Primary Tumor	NA	3	gain	NBL, MYCN non-amplified	PATWEJ	BS_QNQDTDCS	01
PATWGC_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATWGC	TARGET-30-PATWGC-01A-01D	01
PATWGR_01_Solid Tissue_Primary Tumor	NA	NA	amplification	NBL, MYCN amplified	PATWGR	BS_1FR8GJ7N	01
PATWGR_01_Solid Tissue_Primary Tumor	NA	NA	amplification	NBL, MYCN amplified	PATWGR	TARGET-30-PATWGR-01A-01D	01
PATWIL_01_Solid Tissue_Primary Tumor	19.1	NA	NA	NBL, MYCN amplified	PATWIL	BS_KBXSSXWF	01
PATWIL_01_Solid Tissue_Primary Tumor	19.1	NA	NA	NBL, MYCN amplified	PATWIL	BS_R66Z3ENM	01
PATWIL_01_Solid Tissue_Primary Tumor	19.1	NA	NA	NBL, MYCN amplified	PATWIL	TARGET-30-PATWIL-01A-01D	01
PATWMX_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATWMX	TARGET-30-PATWMX-01A-01D	01
PATWNB_01_Solid Tissue_Primary Tumor	NA	NA	NA	NBL, To be classified	PATWNB	TARGET-30-PATWNB-01A-01D	01
PATWPC_01_Solid Tissue_Primary Tumor	10.85	NA	NA	NBL, MYCN non-amplified	PATWPC	BS_25EXB29C	01
PATWPC_01_Solid Tissue_Primary Tumor	10.85	NA	NA	NBL, MYCN non-amplified	PATWPC	BS_8V59CEJJ	01
PATWPL_01_Solid Tissue_Primary Tumor	34.48	3	neutral	NBL, MYCN non-amplified	PATWPL	BS_7HRQNWJY	01
